"CustomerID","Age","Gender","Income","CampaignChannel","CampaignType","AdSpend","ClickThroughRate","ConversionRate","WebsiteVisits","PagesPerVisit","TimeOnSite","SocialShares","EmailOpens","EmailClicks","PreviousPurchases","LoyaltyPoints","Conversion"
13678,49,"Female",133605,"PPC","Retention",3598.75131989986,0.230846867562533,0.0124505558567426,41,5.21359254024128,9.92775679558928,58,13,4,5,106,1
13679,69,"Female",118156,"Email","Consideration",3971.99863467895,0.250257877606733,0.129242366023648,25,8.94924780620074,8.76278846472318,79,7,6,6,2732,1
13680,32,"Male",101132,"PPC","Awareness",405.00587357125,0.134940525192198,0.0239492168609141,33,4.10368248063507,1.50442745785903,30,19,5,3,2477,1
13681,54,"Male",50339,"Referral","Consideration",9143.75212254174,0.17586737709691,0.15001960865989,17,1.40442056387171,8.65352156755116,85,17,9,3,3566,1
13682,37,"Male",54121,"Email","Retention",828.170778261559,0.291843035129571,0.12824487802548,42,3.30833417079252,6.16441511987952,2,1,2,8,4366,1
13683,20,"Female",62995,"SEO","Conversion",7027.96339276497,0.25555159609525,0.0969686112153093,36,5.08927206547511,0.716509603495731,68,2,9,3,3533,1
13684,54,"Female",72032,"Social Media","Conversion",7328.59394794879,0.139006517709768,0.14486269219122,5,5.80141505491082,13.6876360042166,66,10,6,6,1551,1
13685,57,"Female",134132,"Email","Conversion",8452.77900124234,0.202726419039195,0.198683555449195,44,4.84433225953762,4.2464540925647,78,19,3,5,1808,1
13686,25,"Male",69831,"Email","Consideration",5578.28633039567,0.237427128272729,0.0568077869901789,24,8.43950935752475,8.52423400137115,97,4,5,3,4633,1
13687,57,"Female",61446,"Email","Consideration",7280.11779617971,0.0170553579676921,0.11584058302798,16,9.23655626097837,9.04259221729527,14,7,5,7,4207,1
13688,61,"Male",138308,"PPC","Awareness",3096.95695221292,0.180626136121328,0.170142622179366,15,5.38120660533966,7.73273083045819,26,6,2,8,1218,1
13689,40,"Female",NA,"Referral","Retention",7481.28170803662,0.295513297889685,0.0132062318625543,28,1.6829180870418,3.97393912973959,76,7,1,4,2079,1
13690,57,"Female",65678,"Social Media","Retention",3499.81579889267,0.284682388449636,0.0486665824534773,0,4.78888598193208,6.40681486307979,97,18,2,7,2875,1
13691,28,"Female",144318,"Social Media","Retention",9038.10093642429,0.251407714481109,0.108982144670379,44,2.63115045121358,4.70980019730013,17,10,7,3,4509,1
13692,63,"Female",40698,"Referral","Consideration",1717.47989688719,0.0408020870078987,0.114926744737175,41,3.55146760714819,6.7865665723144,9,17,0,9,3492,1
13693,25,"Female",125168,"PPC","Conversion",3225.99737567214,0.298272021229684,0.026403320169948,44,8.49609446197188,1.69857767654715,31,15,2,8,1671,1
13694,46,"Female",100252,"PPC","Retention",5037.81757039579,0.186766064410005,0.0874116098766184,19,5.81762707729156,2.90624682304166,67,18,5,6,1566,1
13695,47,"Female",116342,"Referral","Awareness",7780.92051576617,0.0746433923345522,0.108759104017374,25,8.45732541376731,2.49399385074645,65,14,6,7,130,1
13696,27,"Female",103404,"Referral","Consideration",7513.11114052002,0.205537919988152,0.0903653827739655,20,9.87063727782699,9.12752434180061,29,14,9,0,851,1
13697,56,"Male",67918,"SEO","Conversion",2186.09705581258,0.258391833003108,0.143113288602721,49,5.90705846214827,10.0104864580323,51,16,3,5,2628,1
13698,45,"Male",116666,"PPC","Retention",1527.93339645678,0.0425750506458144,0.15655913884243,49,9.21036037049027,13.7523623848201,94,14,7,0,3009,1
13699,66,"Female",135378,"Email","Conversion",3109.29908251157,0.275767061553933,0.0974497076587876,26,7.15119373207654,4.3013512895292,56,7,7,6,2994,1
13700,53,"Female",77235,"Social Media","Awareness",4889.16610159144,0.276859241611509,0.0908753482892415,35,1.91636643528732,6.20558739225844,45,10,3,3,1789,1
13701,30,"Male",26125,"PPC","Retention",5436.14994377493,0.0139046778070822,0.144019097449363,34,4.76109016202203,9.52524773750303,2,2,3,6,2471,1
13702,49,"Female",127508,"Referral","Retention",4348.46215045726,0.271092545282384,0.115507448188553,15,6.93045893952533,14.5904598799859,62,12,4,0,1456,1
13703,53,"Male",141356,"Email","Conversion",6664.59215481527,0.284577196289645,0.175383494856654,28,7.34735486938597,6.17699766161301,43,5,2,9,1000,1
13704,54,"Male",147422,"SEO","Consideration",4332.83354161265,0.0209306211243001,0.101417768768788,6,8.74599381182908,4.69942965756978,68,8,5,2,4954,1
13705,43,"Female",120651,"SEO","Conversion",9468.65719839407,0.0953082338173347,0.119122220377711,6,6.7356216859447,6.12302191449703,97,19,8,2,107,1
13706,39,"Female",67511,"Email","Awareness",2683.59159501721,0.118201176976677,0.0344729885967346,33,1.81084422419502,4.98483677504702,77,15,1,8,812,0
13707,21,"Female",122012,"Email","Conversion",6310.98399463394,0.111178236899253,0.168839475950538,47,2.28198695132148,1.73379214875913,54,11,2,5,4942,1
13708,48,"Female",49046,"Referral","Conversion",6152.6415927353,0.230110938808355,0.0902355050199225,4,3.9548992082217,5.51677835360518,57,16,9,6,278,1
13709,35,"Female",108296,"Referral","Retention",2887.58974663461,0.113850293174921,0.146622025629971,7,3.64639350758733,8.98721060418161,61,1,0,7,2517,1
13710,55,"Female",142618,"Social Media","Consideration",4175.70748268887,0.287407854869475,0.0916017223254149,7,2.99444823605461,3.15049667685026,6,0,5,4,3200,0
13711,41,"Male",30114,"Social Media","Consideration",3718.18883245571,0.298547861338374,0.0101923236500159,42,6.55566581624324,12.5881083532623,78,15,2,3,2210,1
13712,40,"Male",20637,"SEO","Consideration",1807.74069420284,0.101877472504811,0.0860779475506164,28,4.86739066775857,11.1627325927604,18,4,0,2,92,1
13713,39,"Male",58634,"Email","Consideration",4825.22260505228,0.157552218429887,0.0380254170649275,9,7.16489902850704,8.59949053691762,18,16,6,5,21,1
13714,19,"Female",108713,"SEO","Conversion",3927.95630491623,0.171734693687002,0.0857368650673167,0,4.48272080331774,11.1936682653231,80,16,5,9,3612,1
13715,48,"Male",55776,"Referral","Retention",1865.34186466488,0.178026820690448,0.0710553486432554,37,3.46673681979865,5.09165458913717,47,7,9,6,1213,1
13716,28,"Male",43600,"PPC","Retention",4553.81244963584,0.118520608316637,0.0484840019483643,27,5.95424056082166,3.40195395647511,76,14,9,1,2186,1
13717,45,"Male",101787,"Referral","Consideration",4276.25528576152,0.0581381155680606,0.0335166984615921,6,1.87084064560884,12.7129691533907,56,11,6,1,3187,0
13718,63,"Female",46809,"PPC","Conversion",1400.52020882865,0.025822557102027,0.148426632227387,16,9.8979250342073,12.3725076096911,20,16,6,9,596,1
13719,49,"Male",43756,"Email","Consideration",1398.75666498831,0.0408411130384513,0.153423457436937,47,6.90066939617608,11.1713306177748,0,9,1,1,1652,1
13720,22,"Female",79469,"Email","Consideration",6510.3230604724,0.271374458902214,0.0603495259912599,45,2.09946114083191,4.21647253976123,81,11,3,7,2924,1
13721,55,"Male",58368,"Email","Retention",7095.14996669933,0.091308751919947,0.104086142696196,23,6.60167740755344,5.48303763744468,23,19,4,0,2890,1
13722,27,"Male",97185,"Social Media","Retention",9417.68615709816,0.0322786651312029,0.0981734800174439,34,1.66988977603527,6.01833631810385,29,16,8,2,3925,1
13723,57,"Male",147169,"Social Media","Consideration",961.346435564888,0.190823612867862,0.0774970385008303,8,5.55603319786914,3.171432036613,61,19,7,6,562,1
13724,63,"Female",96902,"PPC","Conversion",1266.82877454471,0.0318390738657727,0.0627510645413834,41,3.61776726131728,11.5205497685986,70,11,7,0,234,1
13725,41,"Female",31880,"SEO","Consideration",612.999471832319,0.030315352504017,0.0453460311095218,2,7.30686661113754,3.1780994280639,26,7,8,1,1928,0
13726,52,"Male",103319,"SEO","Retention",5369.06146449361,0.190255446702654,0.175849597813042,43,5.3836479564849,3.71538525826784,51,17,6,4,1027,1
13727,61,"Male",145214,"PPC","Retention",6265.19148152274,0.181504620817574,0.168329372654895,3,8.07287401594609,1.19852267263841,26,14,5,3,2778,1
13728,65,"Female",77155,"Social Media","Conversion",4094.88217412836,0.0220284132154884,0.0892640879449761,31,3.06782317543558,10.118564848558,66,8,8,2,2997,1
13729,40,"Male",136193,"Referral","Consideration",7999.23198751521,0.143538571986715,0.147028238740235,43,6.90561159163396,13.9704796892141,79,13,4,7,1350,1
13730,34,"Male",107762,"PPC","Consideration",6898.32441643762,0.13637280929275,0.104683095655852,12,7.1905512260245,7.51458479624562,3,7,4,8,1245,1
13731,18,"Male",126745,"SEO","Awareness",9859.82016737391,0.168539847613741,0.0262228204056184,23,5.29765345922483,13.5180457517356,44,13,2,1,1417,1
13732,48,"Male",85316,"PPC","Consideration",1465.16033466682,0.223974966026668,0.16625419660418,6,8.72475093417032,12.6945006945854,56,10,8,9,164,1
13733,48,"Male",90856,"PPC","Conversion",677.325076990763,0.0920120137930363,0.0516615933626787,18,2.31982800335573,12.0231738846649,0,12,1,5,992,1
13734,59,"Male",28727,"Email","Retention",2820.55668513694,0.135506282239305,0.144295327038347,26,7.82572191839667,2.93078479180319,96,6,9,8,3630,1
13735,59,"Male",97260,"Social Media","Awareness",288.596933636756,0.23989537846468,0.110205613333882,49,2.18788911103571,5.97113326295402,43,10,2,6,4630,1
13736,51,"Female",59211,"Email","Conversion",9332.85313587847,0.277541353233565,0.141202594264755,26,2.41213994591509,10.1256667828164,89,11,3,5,4330,1
13737,26,"Male",105469,"Social Media","Conversion",3109.12142101294,0.268483662184465,0.0995285805875529,17,2.81338374925163,5.49316842506951,66,10,0,8,4504,1
13738,39,"Female",98930,"PPC","Awareness",5569.05865301744,0.148512976107272,0.143486618210627,29,6.9496905521616,10.8079217507911,3,5,1,6,1381,1
13739,30,"Male",125256,"Social Media","Consideration",3248.88936549954,0.16105108113061,0.0162343850595664,27,6.75111280416018,4.66571658778429,32,8,4,1,1935,1
13740,42,"Female",61417,"SEO","Awareness",2533.50535768935,0.163440578224126,0.0177620584291733,28,5.01297744990053,6.19292598890307,49,10,5,6,3532,1
13741,65,"Male",104658,"Email","Conversion",1608.41076735131,0.261927515215171,0.180304593390947,8,3.83017775074847,11.1069146249346,4,0,5,5,2594,1
13742,35,"Female",121673,"PPC","Consideration",3271.62261125844,0.25358245701202,0.152441863034596,38,6.51494899641059,2.20932151702561,92,18,2,2,4956,1
13743,68,"Male",82827,"SEO","Retention",6192.64741103895,0.10034443327815,0.167408828777751,38,2.29770034417655,11.9083264647846,51,15,3,9,1380,1
13744,29,"Female",51437,"Social Media","Awareness",9719.04987690653,0.0572264099323902,0.0967512235150497,20,6.65793119316568,10.8323044312312,10,16,8,0,3907,1
13745,57,"Male",40519,"Social Media","Conversion",5625.11119963478,0.119902622832709,0.0973329037577467,44,1.10756654568053,7.01961289305727,2,19,0,0,1284,1
13746,34,"Male",27983,"SEO","Consideration",5373.81975438015,0.0936378511423263,0.111460766754704,37,2.30022046858383,6.84411834015396,17,6,8,8,1325,1
13747,32,"Female",64656,"Social Media","Conversion",449.103879240954,0.285726410196324,0.0562957888843716,6,7.37133560206002,13.6466329625123,29,0,7,8,656,1
13748,59,"Female",NA,"Email","Consideration",8416.98025511016,0.0871155470372089,0.149365474712827,44,8.86573030189898,10.8859536581913,80,12,3,4,4862,1
13749,32,"Male",25635,"Referral","Consideration",543.929612475975,0.0625499377008113,0.167596336646107,24,1.68040033603219,9.49240189942542,45,14,3,1,1269,1
13750,32,"Female",122373,"Social Media","Awareness",9071.69951362444,0.270848928142172,0.182372577604525,25,6.74890358857522,13.0305836202672,93,2,4,2,2289,1
13751,56,"Male",124555,"PPC","Retention",5432.85008103151,0.0350787952632606,0.108236431191345,5,1.55715296748855,5.30838431368773,93,3,9,5,161,0
13752,30,"Male",129883,"Social Media","Consideration",1767.81939181695,0.0854771549136734,0.0887695360881949,48,8.91072684052993,4.65714427778009,96,2,1,7,3129,0
13753,34,"Female",137873,"PPC","Conversion",4571.90318086394,0.137342246260171,0.167877316425543,19,4.52498442647323,3.5422477517713,16,8,6,8,4711,1
13754,49,"Male",39622,"Social Media","Consideration",9950.34635876366,0.182581139666308,0.153006498212231,17,7.67058376876139,8.04336741886351,38,14,1,5,4947,1
13755,26,"Female",143140,"Social Media","Retention",3120.32023523652,0.105025139948259,0.174781911744747,19,2.55476930102605,14.827394610824,79,5,6,4,3305,1
13756,57,"Male",124041,"PPC","Conversion",2767.65170863093,0.153907859107091,0.134588900915958,39,8.75215330269631,13.9626402058672,32,5,4,0,959,1
13757,37,"Female",94975,"Email","Consideration",1268.25836092081,0.0676610440648759,0.177829527659845,17,4.86253352990873,7.1019189044648,65,7,6,6,3581,1
13758,43,"Female",113445,"Referral","Consideration",6011.7092530293,0.176539494865391,0.026917916548611,46,2.8797151805417,2.1144173585478,65,14,0,9,1076,1
13759,44,"Female",80666,"Referral","Awareness",983.347290238233,0.128266874401101,0.139116699760244,0,6.15204277258303,13.181574727351,87,11,8,4,3470,1
13760,38,"Female",120877,"Email","Retention",7683.47983166036,0.256285309307851,0.0268710668125721,32,3.59345221980948,13.8777507968714,4,12,3,0,3811,1
13761,35,"Male",76005,"Social Media","Consideration",9200.31279187252,0.130562898682709,0.152292452225768,38,3.58345211299827,2.98481192171485,35,19,9,4,817,1
13762,30,"Female",118429,"Referral","Retention",9325.52400103344,0.138706471185795,0.129404335325259,47,2.03090844094026,13.310142383561,2,4,7,3,1499,1
13763,33,"Male",127725,"Email","Consideration",1168.37090348663,0.1817307469093,0.0130384841004995,22,2.92507801481288,6.97107066149914,31,5,5,3,961,0
13764,26,"Female",31403,"Email","Conversion",5626.79971379439,0.045719301182313,0.123859587353954,13,8.18077151566991,0.669125746040407,13,6,3,7,4415,1
13765,29,"Female",80477,"Referral","Retention",1061.38756353145,0.0554706012448215,0.037793163626148,27,5.71220713338966,14.1753186149117,37,4,9,1,405,0
13766,61,"Female",119610,"PPC","Conversion",5762.95980069454,0.2391689466959,0.0370581697580233,20,4.19445620561675,1.12064465665209,4,4,7,8,2907,1
13767,55,"Female",120405,"SEO","Retention",8168.30779357485,0.0892914459504686,0.0385879722147574,43,9.36435817901685,1.00181883845775,45,9,8,2,2377,1
13768,36,"Male",132985,"PPC","Conversion",5424.12260680252,0.208562109389252,0.1019264844269,36,8.17648810137135,14.4704315062295,89,4,4,5,3761,1
13769,24,"Female",85035,"Social Media","Consideration",8733.33287845614,0.0382538212933886,0.0319488482660563,6,3.79244948881311,3.61150539955471,55,6,9,1,2354,0
13770,52,"Male",52903,"PPC","Conversion",8036.57611300884,0.248335531492224,0.0338745922060183,11,1.99659296180276,8.55664011493304,80,13,7,8,1978,1
13771,65,"Female",112489,"SEO","Conversion",2837.82866440529,0.296586152166498,0.0586719173654365,36,2.65907631458917,14.1691450247002,59,14,3,0,1191,1
13772,35,"Male",27311,"SEO","Consideration",6338.01260053617,0.118370374110257,0.0101630625272744,38,7.07651756055408,14.1301368490841,82,18,9,7,1852,1
13773,33,"Female",70611,"Email","Retention",173.380052113701,0.15660372955532,0.0624000557218996,27,6.06760022400217,3.02467599877187,74,9,3,9,2199,1
13774,56,"Male",117561,"Social Media","Conversion",4020.81496765616,0.138386474153543,0.127497475692386,6,9.826999305557,7.94641400902948,6,9,8,2,1241,1
13775,21,"Female",40615,"Email","Awareness",2455.80566106452,0.269314447105317,0.124298406513119,44,1.12144584400401,0.600825134570272,12,19,6,5,930,1
13776,42,"Male",76808,"PPC","Awareness",9377.45182484051,0.0128808709320951,0.194211393151283,16,8.89113931358485,1.81055334182904,24,13,4,2,2925,1
13777,49,"Female",53580,"PPC","Conversion",4113.35121605928,0.199503203137512,0.0327297150061577,36,1.12842288538489,14.2481538997911,11,3,6,5,725,1
13778,57,"Male",77052,"Referral","Conversion",6575.23784138256,0.199186799113025,0.17445855297846,13,4.82283308203151,6.51983327566616,30,13,0,0,2472,1
13779,30,"Female",143731,"Email","Conversion",7346.61793180871,0.120891652406406,0.0843260543803518,42,9.24929832879591,2.67775664758085,91,5,1,6,195,1
13780,62,"Male",111856,"Email","Retention",7754.80413294692,0.0736067562139342,0.0835368947127127,3,6.92573868090978,9.65536930809941,14,14,3,5,3155,1
13781,34,"Female",62898,"Email","Consideration",7384.17440097354,0.0795079776103603,0.0762740678886253,21,6.24969702642884,3.01328528301288,96,8,9,6,228,1
13782,66,"Male",43952,"Email","Awareness",2962.73410377857,0.242134595152028,0.0336999409741621,48,3.82149375109518,14.7120597885051,10,0,1,4,258,0
13783,54,"Female",102790,"SEO","Awareness",6892.0701976193,0.0291698979487381,0.1009159570488,16,9.69514759111611,10.2273139831405,31,17,5,7,3004,1
13784,23,"Male",35227,"Referral","Retention",5535.1938743966,0.173509002419564,0.159601814175933,34,2.51402100669345,5.84582597918077,79,14,1,8,114,1
13785,36,"Female",33760,"Social Media","Conversion",6013.98938149544,0.098983774863697,0.176332157358063,45,3.42898769733984,6.02668176300526,8,14,7,8,1795,1
13786,30,"Male",28826,"Social Media","Conversion",108.064711356673,0.0869218656158129,0.192943259044199,31,5.07660157351858,13.7955399357474,51,5,6,5,971,1
13787,43,"Male",99475,"Social Media","Consideration",2656.75024943328,0.156663923004,0.159205572283086,37,2.13669240060829,13.4778700895503,40,14,4,7,4473,1
13788,31,"Female",118972,"SEO","Consideration",9313.76859748499,0.270379836821132,0.128387424074406,30,4.81192533633181,14.2747352754788,11,6,9,6,1216,1
13789,48,"Male",103213,"Referral","Awareness",2971.75322472668,0.189246656520826,0.104531418144139,24,1.35408677897548,7.077893147497,82,13,0,4,3671,1
13790,21,"Male",80432,"Referral","Consideration",4436.35367027146,0.238697082049044,0.176230477804265,9,9.31706889013815,12.8358691517815,77,9,7,6,3422,1
13791,56,"Female",93996,"SEO","Awareness",1948.07242373784,0.184198295986235,0.15050758530305,48,3.89925222407852,7.5301095027242,11,11,3,0,2899,1
13792,25,"Female",78204,"Email","Retention",1472.16526384653,0.212337576163095,0.0406390534345877,1,6.70422323567579,9.67805669572229,63,4,3,4,439,0
13793,42,"Female",28673,"PPC","Conversion",2165.82278952318,0.135398218150056,0.139684593631279,26,8.83474364638818,7.85741320105277,87,5,3,3,4845,1
13794,30,"Male",113402,"Email","Conversion",5581.10855578303,0.278534674210373,0.0918973336067023,11,8.36493585861784,9.31925752440486,72,3,0,4,1443,1
13795,49,"Male",56158,"Social Media","Awareness",9198.38364876207,0.155562315927357,0.123201938710145,15,8.86051697983712,7.8873303909408,84,13,9,6,1627,1
13796,55,"Female",94989,"Email","Conversion",3329.37188097228,0.170014654075761,0.180687085925312,15,7.48277784116974,2.74520854050553,11,9,9,9,2249,1
13797,55,"Male",35904,"SEO","Retention",3301.73872685891,0.162239995943906,0.133988404259442,2,2.74369448999201,2.07159114816895,36,6,1,4,3006,0
13798,45,"Female",145212,"Social Media","Consideration",5684.99181018,0.101694815847826,0.188357614183493,24,4.2989368756694,14.1458767015491,4,8,6,1,2148,1
13799,47,"Male",35396,"PPC","Retention",3631.75290516204,0.0770591463237638,0.174610238300174,17,5.60828545540715,7.89114112825325,8,15,0,4,2237,1
13800,20,"Female",142982,"Social Media","Conversion",9113.11887504148,0.031412139593511,0.0344912377210551,38,4.03255316189742,14.1568741129327,56,13,4,1,1238,1
13801,45,"Female",113906,"Email","Retention",3840.69562215839,0.218270744780739,0.0122138636180012,41,9.59710539019621,10.4443402522985,19,1,8,1,1857,1
13802,20,"Female",107469,"Referral","Conversion",4955.37829994272,0.0938898263194075,0.0830381676432874,39,8.2615325665947,1.79011116901827,69,9,7,7,797,1
13803,62,"Male",74039,"Referral","Awareness",5380.55391130707,0.122867409326726,0.174412697788155,31,8.19056500391619,3.42265301340743,12,9,7,1,1442,1
13804,51,"Female",115885,"Referral","Consideration",7842.47117179167,0.276779167190602,0.0537239386149321,49,4.24994781942207,11.6322219740311,79,5,4,1,19,1
13805,33,"Male",24334,"Social Media","Consideration",5682.66880020735,0.174269731329443,0.141365985160904,48,7.7935464896051,3.07837821282389,83,2,3,0,865,1
13806,39,"Female",116996,"Referral","Conversion",2467.63549145851,0.0381526385321421,0.100439120152372,2,6.52647387047014,0.611988571662521,4,1,9,2,2093,1
13807,49,"Female",47268,"SEO","Conversion",1327.47334560104,0.241887454718916,0.151754774481523,7,4.37692989113503,2.12062649706408,42,9,1,9,821,1
13808,55,"Male",84636,"PPC","Consideration",9383.96801222074,0.0842778737417421,0.0413456070058119,4,3.77451925243491,7.41274806716601,80,5,0,9,2672,0
13809,25,"Female",42068,"Referral","Retention",8035.47364692716,0.170284694367393,0.0554272974068438,19,8.09951783240975,2.86730232547309,53,19,1,6,3287,1
13810,25,"Female",48247,"SEO","Retention",327.355581860266,0.157894627710557,0.0560796492043667,43,6.37119992198573,1.15272163754416,61,1,6,0,1424,1
13811,23,"Male",85121,"SEO","Retention",8233.13694480312,0.0790428642820454,0.11420850456656,24,1.33295847586039,11.2820975775307,9,3,5,0,4345,1
13812,31,"Female",143761,"Social Media","Consideration",5946.91815965721,0.0435736000904285,0.0650286469829551,5,1.19529139563423,14.5956438050746,29,0,6,6,2145,1
13813,49,"Male",108670,"Social Media","Awareness",5237.05292684594,0.0712658658835407,0.164227250838591,27,8.5777359777379,14.6880028668852,6,11,9,2,1517,1
13814,52,"Male",36285,"PPC","Conversion",221.068872333233,0.03822796187355,0.0758909016297922,22,1.80837288158077,13.5497640818079,56,9,2,5,2802,1
13815,27,"Female",120539,"PPC","Conversion",7830.55415820571,0.0899321254961093,0.135561718270174,23,5.67425591805055,0.778185240832103,10,3,4,6,4179,1
13816,20,"Female",106903,"Email","Consideration",2060.84364098838,0.299216278113865,0.190215358358393,9,6.47797427705627,3.9815686142706,71,11,2,0,2276,0
13817,29,"Male",148255,"PPC","Awareness",7307.01401062138,0.126606756920001,0.125315506359356,9,9.24365910318061,2.49655378568916,50,9,8,3,2867,1
13818,66,"Female",44136,"Social Media","Consideration",257.095648921591,0.260527633487153,0.0560091692206301,32,5.6307373262719,9.78304771601405,63,18,7,2,2565,1
13819,48,"Female",80378,"SEO","Retention",7983.90113169524,0.169261530717428,0.167786767895741,8,2.74625916571338,12.8189046742796,30,2,6,8,1287,1
13820,46,"Female",57787,"Email","Retention",328.090736714902,0.203309093006783,0.0123830789323984,17,3.3460347094824,8.79257983540759,0,13,5,7,3290,1
13821,22,"Female",44425,"PPC","Conversion",2435.33975031794,0.0553409112276613,0.058742060671898,2,1.43970419597992,5.52675145725719,88,14,3,6,2223,1
13822,69,"Male",115001,"SEO","Conversion",2755.95430387586,0.0896937015523729,0.083623192824079,32,2.99851633987008,13.7226549100529,57,1,3,8,136,1
13823,42,"Female",38961,"Social Media","Conversion",1659.33551725857,0.158028592678388,0.0472359836598952,9,8.33626193761193,7.82515642935234,91,15,1,8,2262,1
13824,58,"Female",53443,"Referral","Conversion",4862.47614233415,0.265531595925784,0.124763437582412,26,7.81190751240427,3.0329342458191,86,3,5,0,1365,1
13825,48,"Male",38823,"Email","Retention",2908.51080020542,0.0224375304066326,0.116020117218648,34,1.73748586511467,8.23389972561814,50,4,5,9,4555,1
13826,38,"Female",95409,"SEO","Retention",9933.55095969984,0.157006788274059,0.0872343480033662,17,5.31637758039696,0.762892915013708,92,13,9,6,3444,1
13827,37,"Male",91123,"Social Media","Awareness",5841.69105431785,0.0247935416274447,0.0659320948643351,6,3.71640384176659,1.05844966400422,21,3,1,6,3453,0
13828,56,"Male",124249,"Social Media","Conversion",5708.13046803698,0.142478576170292,0.0924423762387842,6,6.84953889845076,9.60010897977614,73,13,6,8,224,1
13829,39,"Female",45852,"Email","Consideration",2286.60933805391,0.192371766206465,0.0653284287754197,21,9.65206489283987,10.9873978096284,45,4,9,5,1012,1
13830,21,"Female",57535,"Email","Awareness",4146.02544327762,0.225969725514209,0.0520391165728869,9,6.67618080859783,2.50565128618554,16,12,3,5,1718,1
13831,30,"Female",27004,"PPC","Awareness",1327.382144164,0.0501742815255817,0.0767413251387758,26,7.7112959438911,8.23453324413157,12,19,5,2,3185,1
13832,62,"Female",126032,"PPC","Retention",7649.03959727882,0.0583068322037909,0.12444376057065,44,4.58315370739759,11.7031587558387,79,18,5,0,1526,1
13833,59,"Female",47823,"Email","Conversion",3378.47653691942,0.146318827290619,0.133194262776622,3,1.29419010180085,13.2939046740002,75,5,6,5,3889,1
13834,67,"Female",124913,"Email","Awareness",7544.46175059278,0.299430572813931,0.0664959606020889,11,4.76288886627481,7.37330774704666,78,8,2,0,1750,1
13835,66,"Female",74086,"SEO","Conversion",3779.79039930181,0.113253582340461,0.19000562690262,2,5.59716027626565,2.271388518838,38,7,4,4,2125,1
13836,37,"Male",138336,"PPC","Retention",9888.69667713697,0.133982953935244,0.0597722536843447,47,5.43411966900838,1.50325396320981,18,0,4,2,712,1
13837,69,"Male",27131,"Social Media","Awareness",1794.10406032076,0.13540955541622,0.145305100933876,42,3.10188778606357,12.9204543940128,84,6,3,9,4533,1
13838,30,"Male",103232,"PPC","Awareness",115.08654944498,0.0334032381935577,0.02548121081062,2,5.27493403054803,1.62557426227587,60,11,9,8,4906,0
13839,34,"Female",45649,"PPC","Consideration",5988.77285964602,0.234509922134099,0.136320463758692,24,7.4619354517443,12.3580601795584,95,6,9,0,1783,1
13840,53,"Female",24099,"Email","Retention",9534.2366808696,0.0833994420835712,0.0973902622451882,25,3.80328865541918,6.83485490552366,4,16,9,2,893,1
13841,50,"Male",70806,"Email","Consideration",6505.8351435692,0.214063446496047,0.118130490482245,39,6.7060240091069,6.82833887399042,56,17,6,2,430,1
13842,18,"Male",51571,"PPC","Retention",948.662875206991,0.147776064862321,0.0449738053076344,6,2.3791069046255,8.01954990000296,46,15,4,0,536,0
13843,32,"Male",50580,"Referral","Consideration",5450.75578641563,0.187416125243621,0.0923771540301299,45,3.50241549466942,2.46885425237469,78,3,2,0,2200,1
13844,30,"Male",134163,"Referral","Retention",9103.9206677635,0.0256517745835489,0.155592792745859,33,8.95535119078811,11.2668951081196,31,4,3,8,2462,1
13845,34,"Female",146627,"PPC","Retention",164.410072012126,0.268090048480804,0.155746118232301,9,6.6396013103591,4.85005845873307,0,8,1,0,3914,0
13846,41,"Female",114200,"Referral","Awareness",1752.43090709421,0.0807184631317169,0.0551356326340033,2,1.77255555172069,9.16779523790829,78,8,2,2,3873,0
13847,25,"Male",101118,"PPC","Consideration",8164.1594054159,0.204327662375243,0.0769938622714755,27,3.38173137283739,0.577342331613526,34,11,4,2,2485,1
13848,67,"Female",46469,"Email","Consideration",8949.68035511708,0.241425542499187,0.0107245755244993,10,9.9456509285259,4.58201283330456,83,1,0,9,1271,0
13849,44,"Female",85179,"Email","Consideration",7100.89014659588,0.166611228012127,0.0270928131242534,31,3.43094366757292,1.08694659218735,30,2,3,7,107,1
13850,62,"Female",107938,"Email","Awareness",9916.44562003423,0.107826866402801,0.0340787670032634,7,6.22458063401534,5.04734987117696,19,7,4,4,1324,1
13851,40,"Male",135973,"Social Media","Conversion",993.137702907036,0.293591978599512,0.065793751920221,19,5.95312577517171,2.32969993850331,46,8,4,3,2963,1
13852,63,"Female",44236,"Email","Retention",5502.19750678195,0.0907475168485017,0.154212942481069,4,4.6212720227621,1.51562660601078,23,10,7,6,2503,1
13853,25,"Male",45110,"Email","Consideration",6881.4477542111,0.285112077765748,0.106947525109638,40,1.30400000251738,12.7956735926721,39,12,2,6,3376,1
13854,25,"Female",43430,"PPC","Retention",7056.18273165397,0.0553049987685722,0.160595545944927,12,3.55903257266305,5.79105991322328,73,19,8,2,1527,1
13855,43,"Female",64407,"Referral","Awareness",7955.49769190741,0.12287441814148,0.153432084443438,10,9.58014326654069,12.4673718883072,77,17,3,2,4776,1
13856,64,"Female",57948,"Referral","Retention",9184.49784648389,0.0501637194027176,0.121556259806458,33,1.17271831466222,13.4435838702621,98,13,9,3,2299,1
13857,30,"Male",103299,"Email","Awareness",3680.25031160943,0.0106497371913718,0.104973438227255,43,7.44115151641767,7.83776273527802,63,10,4,1,3520,1
